OrderID,Date,Region,SalesRep,Product,Qty,Price,Total
20850,2023-02-17,West,Michael,Desk Organizer,1,30.0,30.0
20851,2023-11-13,West,David,Widget A,1,25.0,25.0
20852,2023-03-11,South,Patricia,Gadget B,3,45.0,135.0
20853,2023-01-19,West,Michael,Desk Organizer,3,30.0,90.0
20854,2023-10-18,West,Michael,Wireless Mouse,1,15.0,15.0
20855,2023-06-27,North,Robert,Keyboard Light,1,12.0,12.0
20856,2023-03-27,North,Robert,Wireless Mouse,2,15.0,30.0
20857,2023-07-10,North,Robert,Gadget B,2,45.0,90.0
20858,2023-03-10,South,James,Widget A,1,25.0,25.0
20859,2023-09-09,South,James,Keyboard Light,3,12.0,36.0
20860,2023-04-27,West,Michael,Desk Organizer,2,30.0,60.0
20861,2023-05-26,North,Robert,Gadget B,2,45.0,90.0
20862,2023-03-17,North,Robert,Gadget B,2,45.0,90.0
20863,2023-03-04,West,Michael,Keyboard Light,1,12.0,12.0
20864,2023-11-06,West,Michael,Wireless Mouse,10,15.0,150.0
20865,2023-05-10,North,Emma,Wireless Mouse,3,15.0,45.0
20866,2023-04-25,North,Emma,Gadget B,10,45.0,450.0
20867,2023-03-15,East,John,Desk Organizer,2,30.0,60.0
20868,2023-04-08,South,James,Wireless Mouse,10,15.0,150.0
20869,2023-05-21,North,Robert,Keyboard Light,1,12.0,12.0
20870,2023-04-30,North,Robert,Wireless Mouse,5,15.0,75.0
20871,2023-12-22,West,Michael,Gadget B,1,45.0,45.0
20872,2023-06-23,West,Michael,Wireless Mouse,2,15.0,30.0
20873,2023-03-26,West,David,Gadget B,3,45.0,135.0
20874,2023-11-29,South,Patricia,Widget A,1,25.0,25.0
20875,2023-09-27,West,Michael,Keyboard Light,1,12.0,12.0
20876,2023-07-03,West,David,Gadget B,1,45.0,45.0
20877,2023-05-30,East,Susan,Wireless Mouse,2,15.0,30.0
20878,2023-09-04,North,Robert,Widget A,2,25.0,50.0
20879,2023-10-01,South,Patricia,Wireless Mouse,3,15.0,45.0
20880,2023-02-28,West,Michael,Gadget B,3,45.0,135.0
20881,2023-03-16,East,Sarah,Wireless Mouse,2,15.0,30.0
20882,2023-11-11,West,David,Wireless Mouse,3,15.0,45.0
20883,2023-01-04,North,Emma,Gadget B,5,45.0,225.0
20884,2023-05-31,South,Patricia,Widget A,3,25.0,75.0
20885,2023-01-06,East,Sarah,Wireless Mouse,2,15.0,30.0
20886,2023-09-09,South,Patricia,Keyboard Light,2,12.0,24.0
20887,2023-09-04,East,John,Gadget B,5,45.0,225.0
20888,2023-11-12,East,Sarah,Desk Organizer,3,30.0,90.0
20889,2023-03-28,South,James,Wireless Mouse,2,15.0,30.0
20890,2023-12-26,East,Sarah,Keyboard Light,3,12.0,36.0
20891,2023-05-26,West,David,Keyboard Light,1,12.0,12.0
20892,2023-08-30,East,John,Widget A,2,25.0,50.0
20893,2023-05-19,West,Michael,Widget A,1,25.0,25.0
20894,2023-06-26,East,Sarah,Keyboard Light,1,12.0,12.0
20895,2023-06-22,West,David,Widget A,10,25.0,250.0
20896,2023-05-20,West,David,Wireless Mouse,10,15.0,150.0
20897,2023-11-05,South,Patricia,Desk Organizer,3,30.0,90.0
20898,2023-07-30,North,Robert,Keyboard Light,1,12.0,12.0
20899,2023-01-09,South,James,Wireless Mouse,1,15.0,15.0
20900,2023-08-10,North,Robert,Wireless Mouse,1,15.0,15.0
20901,2023-12-20,East,Susan,Widget A,10,25.0,250.0
20902,2023-02-04,North,Robert,Wireless Mouse,2,15.0,30.0
20903,2023-01-22,North,Emma,Keyboard Light,1,12.0,12.0
20904,2023-09-03,East,Sarah,Gadget B,1,45.0,45.0
20905,2023-08-04,East,Susan,Keyboard Light,2,12.0,24.0
20906,2023-02-22,West,Michael,Widget A,1,25.0,25.0
20907,2023-03-12,East,Susan,Desk Organizer,2,30.0,60.0
20908,2023-08-10,East,Susan,Desk Organizer,3,30.0,90.0
20909,2023-07-20,East,John,Wireless Mouse,10,15.0,150.0
20910,2023-05-25,West,David,Gadget B,2,45.0,90.0
20911,2023-07-23,East,Susan,Wireless Mouse,3,15.0,45.0
20912,2023-07-09,West,Michael,Keyboard Light,1,12.0,12.0
20913,2023-05-16,West,Michael,Gadget B,1,45.0,45.0
20914,2023-09-10,South,James,Desk Organizer,1,30.0,30.0
20915,2023-09-08,East,John,Keyboard Light,10,12.0,120.0
20916,2023-07-31,North,Robert,Keyboard Light,2,12.0,24.0
20917,2023-09-01,East,Sarah,Desk Organizer,1,30.0,30.0
20918,2023-07-02,South,James,Gadget B,3,45.0,135.0
20919,2023-05-06,North,Emma,Wireless Mouse,2,15.0,30.0
20920,2023-02-04,South,Patricia,Wireless Mouse,2,15.0,30.0
20921,2023-02-12,North,Robert,Widget A,1,25.0,25.0
20922,2023-10-30,North,Emma,Desk Organizer,1,30.0,30.0
20923,2023-01-04,East,Sarah,Desk Organizer,2,30.0,60.0
20924,2023-06-26,West,David,Gadget B,2,45.0,90.0
20925,2023-02-17,East,John,Keyboard Light,2,12.0,24.0
20926,2023-04-04,East,John,Gadget B,2,45.0,90.0
20927,2023-04-18,East,Susan,Gadget B,1,45.0,45.0
20928,2023-01-22,East,Sarah,Desk Organizer,1,30.0,30.0
20929,2023-07-02,East,Sarah,Gadget B,2,45.0,90.0
20930,2023-02-13,West,David,Gadget B,1,45.0,45.0
20931,2023-12-18,East,Sarah,Desk Organizer,1,30.0,30.0
20932,2023-10-06,West,David,Gadget B,1,45.0,45.0
20933,2023-01-22,West,David,Wireless Mouse,2,15.0,30.0
20934,2023-01-22,West,David,Keyboard Light,1,12.0,12.0
20935,2023-05-24,East,Susan,Keyboard Light,1,12.0,12.0
20936,2023-05-16,East,Sarah,Widget A,1,25.0,25.0
20937,2023-02-20,East,Sarah,Keyboard Light,1,12.0,12.0
20938,2023-06-04,West,Michael,Widget A,2,25.0,50.0
20939,2023-09-15,South,Patricia,Widget A,1,25.0,25.0
20940,2023-10-08,North,Emma,Keyboard Light,2,12.0,24.0
20941,2023-07-20,East,Susan,Gadget B,1,45.0,45.0
20942,2023-06-06,West,David,Wireless Mouse,2,15.0,30.0
20943,2023-10-18,South,Patricia,Desk Organizer,1,30.0,30.0
20944,2023-12-09,South,Patricia,Desk Organizer,3,30.0,90.0
20945,2023-09-14,East,Sarah,Desk Organizer,3,30.0,90.0
20946,2023-08-05,West,David,Keyboard Light,2,12.0,24.0
20947,2023-03-08,South,Patricia,Keyboard Light,2,12.0,24.0
20948,2023-10-14,South,James,Desk Organizer,2,30.0,60.0
20949,2023-07-28,East,Susan,Desk Organizer,2,30.0,60.0
20950,2023-01-16,West,Michael,Keyboard Light,1,12.0,12.0
20951,2023-08-18,East,John,Gadget B,1,45.0,45.0
20952,2023-07-25,East,Sarah,Widget A,2,25.0,50.0
20953,2023-12-14,East,Susan,Desk Organizer,5,30.0,150.0
20954,2023-10-01,East,John,Gadget B,2,45.0,90.0
20955,2023-09-13,West,Michael,Wireless Mouse,1,15.0,15.0
20956,2023-06-24,East,Sarah,Gadget B,2,45.0,90.0
20957,2023-08-17,East,John,Widget A,2,25.0,50.0
20958,2023-11-19,East,Susan,Keyboard Light,2,12.0,24.0
20959,2023-06-07,East,John,Keyboard Light,2,12.0,24.0
20960,2023-12-20,North,Robert,Gadget B,3,45.0,135.0
20961,2023-12-10,East,Susan,Keyboard Light,3,12.0,36.0
20962,2023-01-16,South,Patricia,Desk Organizer,3,30.0,90.0
20963,2023-05-16,East,Susan,Gadget B,1,45.0,45.0
20964,2023-02-28,East,Sarah,Wireless Mouse,2,15.0,30.0
20965,2023-03-28,North,Emma,Wireless Mouse,2,15.0,30.0
20966,2023-06-13,South,James,Widget A,5,25.0,125.0
20967,2023-06-27,North,Robert,Gadget B,3,45.0,135.0
20968,2023-08-15,East,Susan,Wireless Mouse,1,15.0,15.0
20969,2023-10-23,West,Michael,Widget A,5,25.0,125.0
20970,2023-06-01,North,Robert,Widget A,2,25.0,50.0
20971,2023-11-07,West,Michael,Wireless Mouse,2,15.0,30.0
20972,2023-04-09,South,Patricia,Desk Organizer,10,30.0,300.0
20973,2023-11-16,South,Patricia,Wireless Mouse,2,15.0,30.0
20974,2023-05-05,North,Robert,Wireless Mouse,1,15.0,15.0
20975,2023-06-15,West,Michael,Wireless Mouse,5,15.0,75.0
20976,2023-12-31,South,Patricia,Gadget B,2,45.0,90.0
20977,2023-03-16,South,Patricia,Keyboard Light,3,12.0,36.0
20978,2023-07-07,South,Patricia,Desk Organizer,3,30.0,90.0
20979,2023-03-14,West,Michael,Gadget B,1,45.0,45.0
20980,2023-12-09,North,Emma,Wireless Mouse,2,15.0,30.0
20981,2023-10-30,South,James,Gadget B,1,45.0,45.0
20982,2023-03-25,West,Michael,Wireless Mouse,10,15.0,150.0
20983,2023-06-12,East,John,Desk Organizer,1,30.0,30.0
20984,2023-07-08,South,Patricia,Gadget B,3,45.0,135.0
20985,2023-10-21,East,Susan,Keyboard Light,3,12.0,36.0
20986,2023-12-27,West,Michael,Keyboard Light,5,12.0,60.0
20987,2023-05-20,East,John,Widget A,2,25.0,50.0
20988,2023-01-21,East,Susan,Keyboard Light,5,12.0,60.0
20989,2023-03-18,North,Emma,Gadget B,1,45.0,45.0
20990,2023-11-13,West,David,Keyboard Light,2,12.0,24.0
20991,2023-12-03,West,David,Widget A,1,25.0,25.0
20992,2023-07-19,East,John,Desk Organizer,1,30.0,30.0
20993,2023-06-03,North,Robert,Widget A,5,25.0,125.0
20994,2023-09-03,East,Sarah,Widget A,1,25.0,25.0
20995,2023-05-12,East,John,Wireless Mouse,2,15.0,30.0
20996,2023-02-09,North,Robert,Keyboard Light,2,12.0,24.0
20997,2023-02-06,South,James,Gadget B,1,45.0,45.0
20998,2023-09-07,North,Robert,Gadget B,1,45.0,45.0
20999,2023-11-04,East,John,Widget A,5,25.0,125.0
21000,2023-01-30,East,Susan,Wireless Mouse,1,15.0,15.0
21001,2023-03-18,South,Patricia,Gadget B,1,45.0,45.0
21002,2023-10-08,West,David,Desk Organizer,1,30.0,30.0
21003,2023-05-18,East,Sarah,Desk Organizer,3,30.0,90.0
21004,2023-08-25,West,Michael,Keyboard Light,5,12.0,60.0
21005,2023-02-12,West,David,Wireless Mouse,1,15.0,15.0
21006,2023-11-30,West,Michael,Desk Organizer,5,30.0,150.0
21007,2023-06-14,East,John,Desk Organizer,2,30.0,60.0
21008,2023-11-01,East,John,Desk Organizer,1,30.0,30.0
21009,2023-11-15,South,James,Wireless Mouse,1,15.0,15.0
21010,2023-07-13,North,Emma,Widget A,2,25.0,50.0
21011,2023-09-15,North,Emma,Wireless Mouse,10,15.0,150.0
21012,2023-03-21,West,David,Desk Organizer,10,30.0,300.0
21013,2023-01-20,West,David,Wireless Mouse,5,15.0,75.0
21014,2023-08-30,East,Sarah,Keyboard Light,3,12.0,36.0
21015,2023-01-12,South,Patricia,Desk Organizer,2,30.0,60.0
21016,2023-04-30,East,Sarah,Desk Organizer,1,30.0,30.0
21017,2023-11-07,East,Sarah,Desk Organizer,2,30.0,60.0
21018,2023-07-16,South,Patricia,Widget A,1,25.0,25.0
21019,2023-04-27,East,Sarah,Widget A,1,25.0,25.0
21020,2023-08-27,West,David,Keyboard Light,2,12.0,24.0
21021,2023-10-17,North,Emma,Desk Organizer,1,30.0,30.0
21022,2023-07-27,West,Michael,Wireless Mouse,1,15.0,15.0
21023,2023-06-03,North,Robert,Gadget B,1,45.0,45.0
21024,2023-05-08,East,Sarah,Keyboard Light,2,12.0,24.0
21025,2023-01-21,East,Sarah,Keyboard Light,5,12.0,60.0
21026,2023-07-26,West,David,Keyboard Light,10,12.0,120.0
21027,2023-06-14,South,Patricia,Keyboard Light,1,12.0,12.0
21028,2023-03-23,East,John,Widget A,1,25.0,25.0
21029,2023-06-23,East,John,Wireless Mouse,2,15.0,30.0
21030,2023-06-25,North,Emma,Gadget B,2,45.0,90.0
21031,2023-04-29,South,Patricia,Keyboard Light,1,12.0,12.0
21032,2023-03-31,North,Robert,Keyboard Light,2,12.0,24.0
21033,2023-07-02,East,Susan,Keyboard Light,2,12.0,24.0
21034,2023-07-17,West,Michael,Widget A,2,25.0,50.0
21035,2023-09-09,South,James,Widget A,10,25.0,250.0
21036,2023-01-13,West,Michael,Desk Organizer,5,30.0,150.0
21037,2023-11-15,East,John,Wireless Mouse,3,15.0,45.0
21038,2023-09-28,East,John,Widget A,3,25.0,75.0
21039,2023-05-24,South,Patricia,Keyboard Light,1,12.0,12.0
21040,2023-02-25,North,Robert,Keyboard Light,3,12.0,36.0
21041,2023-12-05,South,Patricia,Desk Organizer,1,30.0,30.0
21042,2023-08-14,South,James,Gadget B,10,45.0,450.0
21043,2023-07-24,West,David,Wireless Mouse,3,15.0,45.0
21044,2023-02-22,South,Patricia,Keyboard Light,1,12.0,12.0
21045,2023-07-28,South,James,Widget A,1,25.0,25.0
21046,2023-08-13,East,John,Gadget B,1,45.0,45.0
21047,2023-03-14,East,John,Keyboard Light,1,12.0,12.0
21048,2023-08-10,West,Michael,Gadget B,1,45.0,45.0
21049,2023-03-22,North,Emma,Desk Organizer,5,30.0,150.0
21050,2023-12-03,East,Susan,Desk Organizer,2,30.0,60.0
21051,2023-12-17,East,Sarah,Gadget B,2,45.0,90.0
21052,2023-09-18,North,Robert,Keyboard Light,1,12.0,12.0
21053,2023-02-09,South,James,Keyboard Light,2,12.0,24.0
21054,2023-07-01,West,David,Widget A,1,25.0,25.0
21055,2023-06-04,East,John,Widget A,2,25.0,50.0
21056,2023-04-01,West,Michael,Gadget B,2,45.0,90.0
21057,2023-12-17,South,Patricia,Widget A,1,25.0,25.0
21058,2023-12-17,North,Robert,Gadget B,3,45.0,135.0
21059,2023-06-02,West,David,Widget A,2,25.0,50.0
21060,2023-08-14,West,Michael,Gadget B,1,45.0,45.0
21061,2023-08-27,North,Emma,Widget A,2,25.0,50.0
21062,2023-06-02,East,Sarah,Wireless Mouse,3,15.0,45.0
21063,2023-08-08,North,Emma,Widget A,1,25.0,25.0
21064,2023-08-12,West,David,Keyboard Light,10,12.0,120.0
21065,2023-01-15,East,John,Wireless Mouse,1,15.0,15.0
21066,2023-07-30,West,Michael,Gadget B,5,45.0,225.0
21067,2023-04-18,East,John,Desk Organizer,1,30.0,30.0
21068,2023-11-21,South,Patricia,Gadget B,2,45.0,90.0
21069,2023-01-18,East,Sarah,Gadget B,1,45.0,45.0
21070,2023-04-19,East,John,Keyboard Light,2,12.0,24.0
21071,2023-08-27,South,James,Keyboard Light,1,12.0,12.0
21072,2023-12-17,West,Michael,Gadget B,2,45.0,90.0
21073,2023-08-23,East,Susan,Keyboard Light,2,12.0,24.0
21074,2023-10-27,West,Michael,Keyboard Light,2,12.0,24.0
21075,2023-05-16,East,John,Keyboard Light,2,12.0,24.0
21076,2023-10-25,North,Emma,Gadget B,2,45.0,90.0
21077,2023-09-10,North,Robert,Keyboard Light,10,12.0,120.0
21078,2023-04-20,East,John,Gadget B,1,45.0,45.0
21079,2023-01-30,West,David,Keyboard Light,2,12.0,24.0
21080,2023-04-30,West,David,Desk Organizer,1,30.0,30.0
21081,2023-07-14,West,Michael,Widget A,1,25.0,25.0
21082,2023-06-19,East,Sarah,Gadget B,5,45.0,225.0
21083,2023-11-04,North,Emma,Wireless Mouse,1,15.0,15.0
21084,2023-10-04,South,James,Keyboard Light,5,12.0,60.0
21085,2023-01-20,North,Robert,Gadget B,5,45.0,225.0
21086,2023-08-05,North,Robert,Keyboard Light,3,12.0,36.0
21087,2023-01-21,East,John,Wireless Mouse,1,15.0,15.0
21088,2023-01-03,East,John,Gadget B,5,45.0,225.0
21089,2023-01-08,East,Susan,Gadget B,2,45.0,90.0
21090,2023-08-14,South,Patricia,Wireless Mouse,1,15.0,15.0
21091,2023-03-19,North,Emma,Gadget B,1,45.0,45.0
21092,2023-08-28,South,Patricia,Wireless Mouse,2,15.0,30.0
21093,2023-10-05,North,Emma,Desk Organizer,5,30.0,150.0
21094,2023-12-18,South,James,Gadget B,3,45.0,135.0
21095,2023-06-19,West,Michael,Desk Organizer,10,30.0,300.0
21096,2023-08-19,North,Robert,Keyboard Light,2,12.0,24.0
21097,2023-07-19,South,Patricia,Desk Organizer,1,30.0,30.0
21098,2023-10-08,South,James,Gadget B,2,45.0,90.0
21099,2023-01-02,South,James,Keyboard Light,1,12.0,12.0
21100,2023-09-20,West,David,Desk Organizer,1,30.0,30.0
21101,2023-01-05,East,Susan,Wireless Mouse,5,15.0,75.0
21102,2023-01-25,North,Emma,Desk Organizer,3,30.0,90.0
21103,2023-11-22,South,James,Gadget B,1,45.0,45.0
21104,2023-08-29,West,David,Gadget B,3,45.0,135.0
21105,2023-07-25,East,Susan,Widget A,3,25.0,75.0
21106,2023-03-26,South,James,Wireless Mouse,1,15.0,15.0
21107,2023-03-04,West,David,Wireless Mouse,10,15.0,150.0
21108,2023-02-27,North,Emma,Gadget B,10,45.0,450.0
21109,2023-07-25,North,Robert,Widget A,1,25.0,25.0
21110,2023-02-04,North,Emma,Keyboard Light,2,12.0,24.0
21111,2023-08-29,West,Michael,Widget A,1,25.0,25.0
21112,2023-11-02,East,Susan,Desk Organizer,3,30.0,90.0
21113,2023-08-30,East,Sarah,Keyboard Light,1,12.0,12.0
21114,2023-02-15,North,Emma,Widget A,1,25.0,25.0
21115,2023-08-29,West,Michael,Keyboard Light,1,12.0,12.0
21116,2023-12-17,West,David,Widget A,3,25.0,75.0
21117,2023-01-03,East,Sarah,Gadget B,3,45.0,135.0
21118,2023-12-15,East,Susan,Keyboard Light,1,12.0,12.0
21119,2023-09-05,South,Patricia,Desk Organizer,2,30.0,60.0
21120,2023-09-19,East,Susan,Wireless Mouse,3,15.0,45.0
21121,2023-06-12,West,Michael,Wireless Mouse,2,15.0,30.0
21122,2023-07-28,East,Susan,Desk Organizer,1,30.0,30.0
21123,2023-05-10,North,Emma,Desk Organizer,1,30.0,30.0
21124,2023-06-17,East,John,Keyboard Light,1,12.0,12.0
21125,2023-05-16,West,Michael,Desk Organizer,5,30.0,150.0
21126,2023-06-21,South,James,Desk Organizer,1,30.0,30.0
21127,2023-11-24,East,John,Keyboard Light,5,12.0,60.0
21128,2023-08-09,East,John,Gadget B,5,45.0,225.0
21129,2023-07-25,South,Patricia,Gadget B,3,45.0,135.0
21130,2023-03-05,West,Michael,Keyboard Light,1,12.0,12.0
21131,2023-10-22,North,Emma,Wireless Mouse,2,15.0,30.0
21132,2023-08-10,West,David,Desk Organizer,1,30.0,30.0
21133,2023-03-18,West,David,Widget A,3,25.0,75.0
21134,2023-07-07,East,Susan,Widget A,3,25.0,75.0
21135,2023-08-02,South,Patricia,Desk Organizer,2,30.0,60.0
21136,2023-07-28,North,Emma,Keyboard Light,10,12.0,120.0
21137,2023-01-01,West,David,Keyboard Light,2,12.0,24.0
21138,2023-10-04,East,Sarah,Widget A,2,25.0,50.0
21139,2023-03-16,South,Patricia,Wireless Mouse,3,15.0,45.0
21140,2023-02-04,South,James,Widget A,1,25.0,25.0
21141,2023-03-21,West,David,Keyboard Light,3,12.0,36.0
21142,2023-01-26,South,James,Desk Organizer,2,30.0,60.0
21143,2023-04-29,East,Sarah,Wireless Mouse,2,15.0,30.0
21144,2023-09-05,South,Patricia,Desk Organizer,3,30.0,90.0
21145,2023-02-22,West,David,Wireless Mouse,5,15.0,75.0
21146,2023-04-22,West,David,Desk Organizer,1,30.0,30.0
21147,2023-04-06,East,Sarah,Desk Organizer,2,30.0,60.0
21148,2023-01-02,South,Patricia,Widget A,1,25.0,25.0
21149,2023-12-18,South,Patricia,Desk Organizer,5,30.0,150.0
21150,2023-12-01,West,Michael,Widget A,10,25.0,250.0
21151,2023-12-24,East,Sarah,Keyboard Light,5,12.0,60.0
21152,2023-12-23,East,Susan,Gadget B,1,45.0,45.0
21153,2023-09-19,West,David,Gadget B,2,45.0,90.0
21154,2023-08-29,East,John,Desk Organizer,5,30.0,150.0
21155,2023-05-16,South,James,Wireless Mouse,10,15.0,150.0
21156,2023-12-17,West,Michael,Keyboard Light,2,12.0,24.0
21157,2023-10-02,East,Sarah,Gadget B,5,45.0,225.0
21158,2023-10-19,East,Sarah,Keyboard Light,2,12.0,24.0
21159,2023-04-20,North,Robert,Gadget B,3,45.0,135.0
21160,2023-07-02,West,David,Desk Organizer,1,30.0,30.0
21161,2023-08-03,West,Michael,Widget A,1,25.0,25.0
21162,2023-05-27,South,James,Wireless Mouse,5,15.0,75.0
21163,2023-06-11,East,Sarah,Wireless Mouse,1,15.0,15.0
21164,2023-07-27,West,David,Widget A,3,25.0,75.0
21165,2023-08-11,North,Emma,Widget A,1,25.0,25.0
21166,2023-07-09,South,James,Gadget B,2,45.0,90.0
21167,2023-02-17,West,Michael,Desk Organizer,3,30.0,90.0
21168,2023-07-20,South,Patricia,Desk Organizer,2,30.0,60.0
21169,2023-04-30,West,David,Desk Organizer,2,30.0,60.0
21170,2023-09-12,West,David,Keyboard Light,10,12.0,120.0
21171,2023-12-15,North,Robert,Desk Organizer,2,30.0,60.0
21172,2023-06-22,South,Patricia,Gadget B,2,45.0,90.0
21173,2023-04-17,East,Sarah,Desk Organizer,1,30.0,30.0
21174,2023-09-21,East,John,Desk Organizer,2,30.0,60.0
21175,2023-01-11,West,David,Wireless Mouse,3,15.0,45.0
21176,2023-07-22,South,Patricia,Keyboard Light,5,12.0,60.0
21177,2023-10-20,North,Robert,Widget A,2,25.0,50.0
21178,2023-05-20,East,John,Wireless Mouse,3,15.0,45.0
21179,2023-09-10,East,John,Gadget B,3,45.0,135.0
21180,2023-05-14,East,John,Wireless Mouse,1,15.0,15.0
21181,2023-10-18,South,Patricia,Wireless Mouse,1,15.0,15.0
21182,2023-12-20,North,Emma,Wireless Mouse,2,15.0,30.0
21183,2023-08-03,East,Sarah,Desk Organizer,2,30.0,60.0
21184,2023-04-14,South,James,Desk Organizer,1,30.0,30.0
21185,2023-01-11,South,James,Desk Organizer,1,30.0,30.0
21186,2023-12-21,West,David,Widget A,5,25.0,125.0
21187,2023-09-10,West,Michael,Gadget B,2,45.0,90.0
21188,2023-04-13,East,Susan,Desk Organizer,1,30.0,30.0
21189,2023-06-08,West,David,Widget A,3,25.0,75.0
21190,2023-09-26,South,James,Keyboard Light,5,12.0,60.0
21191,2023-02-27,East,John,Widget A,5,25.0,125.0
21192,2023-01-15,West,Michael,Desk Organizer,3,30.0,90.0
21193,2023-11-28,North,Robert,Desk Organizer,1,30.0,30.0
21194,2023-08-07,East,Susan,Keyboard Light,1,12.0,12.0
21195,2023-01-08,North,Emma,Desk Organizer,2,30.0,60.0
21196,2023-03-06,South,Patricia,Gadget B,5,45.0,225.0
21197,2023-08-12,West,David,Desk Organizer,3,30.0,90.0
21198,2023-02-28,West,Michael,Desk Organizer,3,30.0,90.0
21199,2023-06-05,South,James,Widget A,5,25.0,125.0
21200,2023-02-17,East,John,Gadget B,1,45.0,45.0
21201,2023-10-27,West,David,Widget A,2,25.0,50.0
21202,2023-11-30,North,Robert,Wireless Mouse,2,15.0,30.0
21203,2023-02-19,East,Sarah,Wireless Mouse,1,15.0,15.0
21204,2023-07-25,East,Sarah,Desk Organizer,1,30.0,30.0
21205,2023-08-07,East,Susan,Wireless Mouse,1,15.0,15.0
21206,2023-01-07,East,Sarah,Wireless Mouse,3,15.0,45.0
21207,2023-09-02,East,John,Gadget B,3,45.0,135.0
21208,2023-04-05,East,John,Desk Organizer,1,30.0,30.0
21209,2023-07-13,South,James,Desk Organizer,5,30.0,150.0
21210,2023-07-14,East,Susan,Wireless Mouse,2,15.0,30.0
21211,2023-03-31,South,Patricia,Widget A,1,25.0,25.0
21212,2023-01-25,East,Sarah,Desk Organizer,1,30.0,30.0
21213,2023-11-07,East,Susan,Gadget B,1,45.0,45.0
21214,2023-04-22,West,Michael,Widget A,10,25.0,250.0
21215,2023-04-08,West,David,Wireless Mouse,1,15.0,15.0
21216,2023-03-28,North,Emma,Gadget B,3,45.0,135.0
21217,2023-06-29,North,Emma,Widget A,3,25.0,75.0
21218,2023-04-28,South,James,Gadget B,3,45.0,135.0
21219,2023-08-07,North,Emma,Keyboard Light,5,12.0,60.0
21220,2023-05-17,South,James,Desk Organizer,10,30.0,300.0
21221,2023-07-26,West,David,Wireless Mouse,1,15.0,15.0
21222,2023-11-10,South,James,Keyboard Light,1,12.0,12.0
21223,2023-01-20,North,Emma,Gadget B,2,45.0,90.0
21224,2023-04-10,East,Susan,Gadget B,3,45.0,135.0
21225,2023-01-29,East,Susan,Desk Organizer,3,30.0,90.0
21226,2023-08-23,East,John,Widget A,3,25.0,75.0
21227,2023-08-23,South,Patricia,Widget A,1,25.0,25.0
21228,2023-03-02,North,Robert,Keyboard Light,2,12.0,24.0
21229,2023-02-02,East,Susan,Widget A,3,25.0,75.0
21230,2023-04-07,East,Susan,Widget A,3,25.0,75.0
21231,2023-02-15,West,Michael,Wireless Mouse,10,15.0,150.0
21232,2023-03-08,North,Emma,Desk Organizer,1,30.0,30.0
21233,2023-10-27,East,Sarah,Desk Organizer,1,30.0,30.0
21234,2023-04-29,North,Robert,Gadget B,1,45.0,45.0
21235,2023-07-09,West,Michael,Gadget B,1,45.0,45.0
21236,2023-12-16,East,Sarah,Gadget B,3,45.0,135.0
21237,2023-02-22,North,Robert,Desk Organizer,3,30.0,90.0
21238,2023-07-12,North,Robert,Wireless Mouse,1,15.0,15.0
21239,2023-05-04,South,Patricia,Gadget B,1,45.0,45.0
21240,2023-07-21,West,Michael,Desk Organizer,1,30.0,30.0
21241,2023-02-27,East,Sarah,Keyboard Light,1,12.0,12.0
21242,2023-05-19,East,John,Widget A,2,25.0,50.0
21243,2023-05-21,West,David,Desk Organizer,1,30.0,30.0
21244,2023-03-12,East,Susan,Gadget B,1,45.0,45.0
21245,2023-10-01,West,David,Keyboard Light,2,12.0,24.0
21246,2023-08-20,North,Robert,Wireless Mouse,1,15.0,15.0
21247,2023-07-08,South,James,Keyboard Light,1,12.0,12.0
21248,2023-01-27,East,Sarah,Gadget B,1,45.0,45.0
21249,2023-06-10,West,Michael,Gadget B,5,45.0,225.0
21250,2023-05-05,North,Emma,Desk Organizer,2,30.0,60.0
21251,2023-08-19,East,John,Keyboard Light,1,12.0,12.0
21252,2023-08-01,South,Patricia,Wireless Mouse,2,15.0,30.0
21253,2023-03-03,East,Sarah,Keyboard Light,2,12.0,24.0
21254,2023-01-12,East,Susan,Desk Organizer,1,30.0,30.0
21255,2023-02-01,North,Robert,Keyboard Light,3,12.0,36.0
21256,2023-02-23,East,John,Wireless Mouse,1,15.0,15.0
21257,2023-05-17,South,Patricia,Desk Organizer,1,30.0,30.0
21258,2023-03-21,South,James,Desk Organizer,3,30.0,90.0
21259,2023-09-06,North,Emma,Widget A,2,25.0,50.0
21260,2023-01-09,East,Susan,Widget A,2,25.0,50.0
21261,2023-09-24,West,Michael,Desk Organizer,1,30.0,30.0
21262,2023-09-22,East,John,Desk Organizer,1,30.0,30.0
21263,2023-03-30,East,John,Keyboard Light,3,12.0,36.0
21264,2023-02-01,East,Sarah,Keyboard Light,3,12.0,36.0
21265,2023-04-14,West,Michael,Wireless Mouse,2,15.0,30.0
21266,2023-05-25,West,David,Keyboard Light,3,12.0,36.0
21267,2023-11-19,East,John,Wireless Mouse,1,15.0,15.0
21268,2023-02-23,East,Susan,Widget A,1,25.0,25.0
21269,2023-03-21,East,Susan,Wireless Mouse,2,15.0,30.0
21270,2023-08-27,East,John,Keyboard Light,3,12.0,36.0
21271,2023-09-13,North,Robert,Keyboard Light,1,12.0,12.0
21272,2023-06-20,North,Robert,Gadget B,10,45.0,450.0
21273,2023-07-22,East,Susan,Keyboard Light,1,12.0,12.0
21274,2023-07-08,South,James,Wireless Mouse,3,15.0,45.0
