date,ticker,open,high,low,close,volume
2022-01-17,MSFT,502.09,505.13,494.71,505.07,31742072
2022-01-18,MSFT,505.07,506.71,492.06,492.7,56734506
2022-01-19,MSFT,492.7,504.87,474.65,483.35,72403866
2022-01-20,MSFT,483.35,484.69,476.45,478.46,61825028
2022-01-21,MSFT,478.46,478.85,477.23,478.25,62578086
2022-01-24,MSFT,478.25,480.56,474.9,480.15,60450649
2022-01-25,MSFT,480.15,481.96,473.64,474.1,58266995
2022-01-26,MSFT,474.1,482.01,473.85,481.92,52420528
2022-01-27,MSFT,481.92,482.09,473.82,481.13,30828104
2022-01-28,MSFT,481.13,481.89,465.04,467.75,55944215
2022-01-31,MSFT,467.75,477.5,467.05,476.33,31736512
2022-02-01,MSFT,476.33,489.59,472.65,489.29,56957613
2022-02-02,MSFT,489.29,489.34,478.75,483.13,35049432
2022-02-03,MSFT,483.13,501.38,482.39,499.31,34964238
2022-02-04,MSFT,499.31,516.32,497.56,515.63,51894573
2022-02-07,MSFT,515.63,555.91,514.85,523.69,68896915
2022-02-08,MSFT,523.69,524.86,512.65,513.54,41444558
2022-02-09,MSFT,513.54,514.54,511.51,514.19,37138655
2022-02-10,MSFT,514.19,514.38,509.16,510.34,52060936
2022-02-11,MSFT,510.34,517.29,497.54,515.98,53292495
2022-02-14,MSFT,515.98,518.32,503.13,517.86,95769489
2022-02-15,MSFT,517.86,520.97,512.86,520.53,71249956
2022-02-16,MSFT,520.53,541.31,514.58,532.43,67011106
2022-02-17,MSFT,532.43,535.95,512.55,530.61,61408788
2022-02-18,MSFT,530.61,533.28,510.4,515.94,77244814
2022-02-21,MSFT,515.94,526.1,509.2,511.89,47924894
2022-02-22,MSFT,511.89,522.24,490.7,491.51,54570114
2022-02-23,MSFT,491.51,494.26,464.56,477.86,28671066
2022-02-24,MSFT,477.86,485.82,476.7,482.67,32289418
2022-02-25,MSFT,482.67,483.69,466.42,468.9,23038911
2022-02-28,MSFT,468.9,476.0,454.57,464.66,41486128
2022-03-01,MSFT,464.66,468.53,461.07,466.52,53907650
2022-03-02,MSFT,466.52,474.17,444.4,449.32,15665644
2022-03-03,MSFT,449.32,455.24,448.56,453.59,68652475
2022-03-04,MSFT,453.59,461.62,440.01,444.41,9280541
2022-03-07,MSFT,444.41,454.87,438.65,438.81,40531889
2022-03-08,MSFT,438.81,439.14,436.27,437.43,54232237
2022-03-09,MSFT,437.43,450.45,432.24,446.42,52417260
2022-03-10,MSFT,446.42,449.81,436.89,437.08,73541158
2022-03-11,MSFT,437.08,448.49,434.67,440.96,38798080
2022-03-14,MSFT,440.96,446.29,436.36,446.1,37991978
2022-03-15,MSFT,446.1,452.23,432.53,438.56,46288402
2022-03-16,MSFT,438.56,445.44,437.16,443.38,54944668
2022-03-17,MSFT,443.38,445.47,433.56,438.04,73964444
2022-03-18,MSFT,438.04,452.78,427.76,448.4,47175406
2022-03-21,MSFT,448.4,465.44,443.09,465.21,57583616
2022-03-22,MSFT,465.21,478.51,460.52,462.38,85037610
2022-03-23,MSFT,462.38,471.32,458.31,459.17,39748208
2022-03-24,MSFT,459.17,460.48,458.92,459.65,51160745
2022-03-25,MSFT,459.65,464.21,459.48,462.62,5000000
2022-03-28,MSFT,462.62,466.71,460.99,464.24,60815707
2022-03-29,MSFT,464.24,474.17,461.22,467.14,80019561
2022-03-30,MSFT,467.14,467.42,454.61,455.48,51535869
2022-03-31,MSFT,455.48,460.92,451.37,459.83,38571885
2022-04-01,MSFT,459.83,463.32,443.16,447.42,57490782
2022-04-04,MSFT,447.42,453.28,446.99,447.98,44833431
2022-04-05,MSFT,447.98,451.62,430.68,435.68,37683175
2022-04-06,MSFT,435.68,440.3,433.1,435.88,58136474
2022-04-07,MSFT,435.88,443.51,423.89,426.89,41577632
2022-04-08,MSFT,426.89,437.91,425.56,436.97,73126165
2022-04-11,MSFT,436.97,437.02,433.8,435.8,67830028
2022-04-12,MSFT,435.8,442.64,417.89,440.12,44220029
2022-04-13,MSFT,440.12,440.96,438.94,440.77,42625929
2022-04-14,MSFT,440.77,454.7,433.84,434.97,35885460
2022-04-15,MSFT,434.97,438.72,418.59,423.86,62731370
2022-04-18,MSFT,423.86,429.17,423.76,427.3,91319971
2022-04-19,MSFT,427.3,445.99,420.2,427.67,50628216
2022-04-20,MSFT,427.67,428.28,412.59,413.38,64090807
2022-04-21,MSFT,413.38,416.67,411.61,416.22,45284221
2022-04-22,MSFT,416.22,420.67,404.72,407.31,59820018
2022-04-25,MSFT,407.31,407.74,395.09,395.91,48347027
2022-04-26,MSFT,395.91,400.9,392.33,399.97,50090618
2022-04-27,MSFT,399.97,401.01,396.35,397.7,31904689
2022-04-28,MSFT,397.7,405.1,395.41,403.77,44452522
2022-04-29,MSFT,403.77,414.91,401.26,408.68,49152745
2022-05-02,MSFT,408.68,416.88,404.95,410.94,26332036
2022-05-03,MSFT,410.94,414.27,397.9,399.02,50864124
2022-05-04,MSFT,399.02,400.9,397.7,400.49,48004324
2022-05-05,MSFT,400.49,402.68,384.08,396.68,42820160
2022-05-06,MSFT,396.68,399.89,391.47,395.2,14183915
2022-05-09,MSFT,395.2,400.98,387.11,389.61,48574447
2022-05-10,MSFT,389.61,401.29,388.87,398.39,48292144
2022-05-11,MSFT,398.39,425.15,395.37,411.19,39273058
2022-05-12,MSFT,411.19,414.4,405.93,406.63,23717624
2022-05-13,MSFT,406.63,409.12,406.13,406.59,49235898
2022-05-16,MSFT,406.59,408.8,403.71,408.72,41835387
2022-05-17,MSFT,408.72,410.9,408.65,409.94,69462046
2022-05-18,MSFT,409.94,412.25,402.1,404.55,82333753
2022-05-19,MSFT,404.55,429.13,402.23,412.45,43217300
2022-05-20,MSFT,412.45,422.2,409.09,418.56,49818427
2022-05-23,MSFT,418.56,421.72,412.85,418.64,39117630
2022-05-24,MSFT,418.64,419.92,413.18,419.52,37918439
2022-05-25,MSFT,419.52,421.47,398.67,407.39,58146490
2022-05-26,MSFT,407.39,414.13,407.29,408.85,72602587
2022-05-27,MSFT,408.85,416.24,406.34,411.01,56272394
2022-05-30,MSFT,411.01,424.27,407.0,418.65,70713715
2022-05-31,MSFT,418.65,435.82,410.92,412.35,50086718
2022-06-01,MSFT,412.35,429.65,401.4,416.95,70806575
2022-06-02,MSFT,416.95,426.12,416.16,425.68,46833803
2022-06-03,MSFT,425.68,426.11,414.43,415.18,55339390
2022-06-06,MSFT,415.18,425.93,414.81,425.58,46314659
2022-06-07,MSFT,425.58,427.94,416.34,421.46,65297013
2022-06-08,MSFT,421.46,423.28,412.13,419.43,49156810
2022-06-09,MSFT,419.43,424.69,416.88,422.37,38388860
2022-06-10,MSFT,422.37,440.55,421.74,426.24,58348131
2022-06-13,MSFT,426.24,439.31,420.36,432.98,37267241
2022-06-14,MSFT,432.98,434.56,424.53,425.65,48391265
2022-06-15,MSFT,425.65,429.12,405.0,416.19,50608821
2022-06-16,MSFT,416.19,426.48,406.35,423.9,63153423
2022-06-17,MSFT,423.9,433.78,418.28,433.77,39907962
2022-06-20,MSFT,433.77,438.23,427.63,430.17,46371449
2022-06-21,MSFT,430.17,439.91,426.55,437.97,37645787
2022-06-22,MSFT,437.97,441.38,427.38,439.74,67463033
2022-06-23,MSFT,439.74,450.65,429.31,446.6,73963012
2022-06-24,MSFT,446.6,459.52,446.04,455.11,36428852
2022-06-27,MSFT,455.11,467.1,447.31,462.34,23133512
2022-06-28,MSFT,462.34,469.71,461.38,467.0,51491362
2022-06-29,MSFT,467.0,487.34,465.65,481.61,63695620
2022-06-30,MSFT,481.61,492.94,474.01,492.32,42091168
2022-07-01,MSFT,492.32,493.34,489.06,489.68,23347657
2022-07-04,MSFT,489.68,498.14,480.59,496.57,59842530
2022-07-05,MSFT,496.57,506.73,488.22,499.19,80038052
2022-07-06,MSFT,499.19,517.64,495.82,512.91,76537253
2022-07-07,MSFT,512.91,531.68,507.16,530.03,72094402
2022-07-08,MSFT,530.03,548.94,526.58,543.31,30365674
2022-07-11,MSFT,543.31,555.25,542.94,547.8,27979092
2022-07-12,MSFT,547.8,552.37,539.16,540.57,54617339
2022-07-13,MSFT,540.57,542.67,530.26,538.53,63355654
2022-07-14,MSFT,538.53,577.86,534.65,566.05,44072023
2022-07-15,MSFT,566.05,589.69,563.19,582.39,57642670
2022-07-18,MSFT,582.39,585.54,564.17,584.7,47259178
2022-07-19,MSFT,584.7,595.54,575.32,589.83,47901424
2022-07-20,MSFT,589.83,599.06,588.76,591.89,56486362
2022-07-21,MSFT,591.89,592.77,573.5,577.3,25125848
2022-07-22,MSFT,577.3,583.28,560.8,568.74,62657806
2022-07-25,MSFT,568.74,575.1,568.4,575.04,59197557
2022-07-26,MSFT,575.04,589.09,574.27,587.43,51100467
2022-07-27,MSFT,587.43,590.02,584.0,588.37,55603002
2022-07-28,MSFT,588.37,595.23,570.93,571.12,64893212
2022-07-29,MSFT,571.12,576.99,556.15,563.32,33764831
2022-08-01,MSFT,563.32,564.69,546.21,548.43,66666935
2022-08-02,MSFT,548.43,574.15,546.34,569.0,30175300
2022-08-03,MSFT,569.0,571.04,567.36,567.63,34833629
2022-08-04,MSFT,567.63,571.29,560.41,563.95,29842535
2022-08-05,MSFT,563.95,569.55,555.61,557.47,39306418
2022-08-08,MSFT,557.47,560.5,554.72,555.71,29777599
2022-08-09,MSFT,555.71,573.34,553.73,572.48,46735730
2022-08-10,MSFT,572.48,575.07,554.31,571.06,46526482
2022-08-11,MSFT,571.06,576.07,558.06,575.56,52832650
2022-08-12,MSFT,575.56,584.13,552.89,556.99,51387113
2022-08-15,MSFT,556.99,562.61,556.91,558.03,36748622
2022-08-16,MSFT,558.03,560.76,536.83,537.33,61368879
2022-08-17,MSFT,537.33,546.8,526.03,541.0,50031378
2022-08-18,MSFT,541.0,545.54,527.99,533.74,28018469
2022-08-19,MSFT,533.74,534.34,519.37,524.13,30184431
2022-08-22,MSFT,524.13,528.35,515.75,515.8,44271042
2022-08-23,MSFT,515.8,521.27,511.5,517.4,56915861
2022-08-24,MSFT,517.4,520.58,495.83,507.54,38794514
2022-08-25,MSFT,507.54,531.71,504.3,516.74,35140281
2022-08-26,MSFT,516.74,532.86,516.6,532.21,45906786
2022-08-29,MSFT,532.21,542.52,528.4,542.17,43329876
2022-08-30,MSFT,542.17,543.06,538.11,542.46,40107645
2022-08-31,MSFT,542.46,542.74,526.65,533.03,28133386
2022-09-01,MSFT,533.03,551.81,528.38,547.11,77173416
2022-09-02,MSFT,547.11,548.65,527.3,534.43,37081013
2022-09-05,MSFT,534.43,538.63,531.1,534.2,30731535
2022-09-06,MSFT,534.2,547.87,532.39,546.12,52860093
2022-09-07,MSFT,546.12,552.43,542.92,551.4,39803910
2022-09-08,MSFT,551.4,552.04,534.94,547.63,43598660
2022-09-09,MSFT,547.63,549.18,544.3,544.83,74964520
2022-09-12,MSFT,544.83,548.38,540.92,545.31,48980498
2022-09-13,MSFT,545.31,549.68,545.13,548.68,32285580
2022-09-14,MSFT,548.68,554.08,537.87,550.17,52107858
2022-09-15,MSFT,550.17,561.01,540.87,543.01,63604294
2022-09-16,MSFT,543.01,547.76,532.03,538.72,30457951
2022-09-19,MSFT,538.72,557.19,537.27,554.28,57522081
2022-09-20,MSFT,554.28,564.96,551.8,563.23,58229228
2022-09-21,MSFT,563.23,569.79,551.15,554.32,43771679
2022-09-22,MSFT,554.32,560.3,547.99,550.09,35103233
2022-09-23,MSFT,550.09,564.34,547.85,563.52,72739581
2022-09-26,MSFT,563.52,567.53,555.77,557.84,75137651
2022-09-27,MSFT,557.84,560.59,539.18,539.21,29332521
2022-09-28,MSFT,539.21,542.17,527.66,529.43,50705963
2022-09-29,MSFT,529.43,533.35,521.42,521.61,38448900
2022-09-30,MSFT,521.61,535.6,517.73,534.16,46511958
2022-10-03,MSFT,534.16,534.53,529.37,532.21,68511662
2022-10-04,MSFT,532.21,535.35,524.97,532.42,38092690
2022-10-05,MSFT,532.42,535.02,518.28,523.8,51619234
2022-10-06,MSFT,523.8,526.78,512.59,523.83,35499549
2022-10-07,MSFT,523.83,530.74,514.98,517.3,61719359
2022-10-10,MSFT,517.3,517.69,477.65,495.94,49641425
2022-10-11,MSFT,495.94,499.07,487.11,492.99,40829028
2022-10-12,MSFT,492.99,500.72,492.9,493.34,73990015
2022-10-13,MSFT,493.34,497.08,490.57,494.6,44576274
2022-10-14,MSFT,494.6,502.55,493.67,499.76,43092944
2022-10-17,MSFT,499.76,505.62,499.29,502.26,76185991
2022-10-18,MSFT,502.26,515.41,496.03,506.19,53227713
2022-10-19,MSFT,506.19,507.91,487.73,494.79,62591844
2022-10-20,MSFT,494.79,503.17,492.78,492.88,40097621
2022-10-21,MSFT,492.88,503.37,474.88,476.5,56839444
2022-10-24,MSFT,476.5,483.48,476.19,478.68,34271037
2022-10-25,MSFT,478.68,479.19,462.44,466.21,71086895
2022-10-26,MSFT,466.21,466.58,458.17,460.05,42017180
2022-10-27,MSFT,460.05,464.03,456.56,462.5,51018987
2022-10-28,MSFT,462.5,473.05,459.43,470.06,65029515
2022-10-31,MSFT,470.06,470.34,464.49,465.29,48959101
2022-11-01,MSFT,465.29,500.38,459.53,496.75,29061320
2022-11-02,MSFT,496.75,503.85,496.25,499.41,56703593
2022-11-03,MSFT,499.41,504.88,490.28,490.97,56609009
2022-11-04,MSFT,490.97,492.45,484.99,486.81,53172331
2022-11-07,MSFT,486.81,489.77,470.5,477.12,33256670
2022-11-08,MSFT,477.12,481.52,470.27,472.22,35505838
2022-11-09,MSFT,472.22,489.13,468.87,485.14,48172130
2022-11-10,MSFT,485.14,485.6,472.26,473.76,55312878
2022-11-11,MSFT,473.76,484.8,473.11,478.69,56275553
2022-11-14,MSFT,478.69,485.65,473.49,477.24,60926607
2022-11-15,MSFT,477.24,496.56,471.3,494.73,31511461
2022-11-16,MSFT,494.73,497.02,485.77,488.41,72450642
2022-11-17,MSFT,488.41,489.43,472.08,472.53,56155259
2022-11-18,MSFT,472.53,476.66,467.76,471.9,32956469
2022-11-21,MSFT,471.9,503.38,456.67,490.83,37905253
2022-11-22,MSFT,490.83,502.92,486.86,487.41,39738758
2022-11-23,MSFT,487.41,501.79,481.27,486.17,65549589
2022-11-24,MSFT,486.17,487.24,474.81,479.48,44925959
2022-11-25,MSFT,479.48,485.62,476.63,482.66,47961751
2022-11-28,MSFT,482.66,492.22,470.93,487.69,58536839
2022-11-29,MSFT,487.69,498.2,482.09,495.68,52637074
2022-11-30,MSFT,495.68,502.76,490.55,501.01,43513008
2022-12-01,MSFT,501.01,504.86,498.01,504.01,48208948
2022-12-02,MSFT,504.01,512.31,501.19,511.24,15053982
2022-12-05,MSFT,511.24,515.8,505.63,508.2,42638868
2022-12-06,MSFT,508.2,516.46,504.94,515.46,49917580
2022-12-07,MSFT,515.46,522.77,489.29,492.59,71503149
2022-12-08,MSFT,492.59,495.67,481.64,495.37,53823004
2022-12-09,MSFT,495.37,502.17,493.74,494.77,73961285
2022-12-12,MSFT,494.77,499.39,491.43,497.06,69437374
2022-12-13,MSFT,497.06,497.46,479.18,488.45,64433142
2022-12-14,MSFT,488.45,492.71,488.24,489.91,57500619
2022-12-15,MSFT,489.91,491.81,469.59,474.42,35871831
2022-12-16,MSFT,474.42,503.04,471.42,484.86,41452659
2022-12-19,MSFT,484.86,504.96,477.41,477.45,61086836
2022-12-20,MSFT,477.45,493.71,477.25,492.92,60952067
2022-12-21,MSFT,492.92,496.69,482.43,482.44,54562390
2022-12-22,MSFT,482.44,494.47,478.87,494.05,40743814
2022-12-23,MSFT,494.05,500.93,485.5,488.61,45593806
2022-12-26,MSFT,488.61,504.07,485.25,486.29,46183947
2022-12-27,MSFT,486.29,498.02,481.45,496.98,46107170
2022-12-28,MSFT,496.98,499.72,495.95,497.06,72358123
2022-12-29,MSFT,497.06,498.28,482.94,486.47,57652841
2022-12-30,MSFT,486.47,498.16,480.71,484.21,23570649
2023-01-02,MSFT,484.21,503.71,483.77,491.7,65433487
2023-01-03,MSFT,491.7,504.38,486.3,496.94,35602817
2023-01-04,MSFT,496.94,505.09,493.88,501.12,37066200
2023-01-05,MSFT,501.12,520.44,499.5,519.61,68139494
2023-01-06,MSFT,519.61,524.76,507.53,513.14,52882473
2023-01-09,MSFT,513.14,514.22,508.35,509.31,39035422
2023-01-10,MSFT,509.31,523.83,506.19,521.65,39642875
2023-01-11,MSFT,521.65,554.11,516.2,524.57,36010555
2023-01-12,MSFT,524.57,535.3,495.1,497.18,26895234
2023-01-13,MSFT,497.18,507.88,496.83,503.91,72358467
2023-01-16,MSFT,503.91,520.48,499.35,514.91,70740483
2023-01-17,MSFT,514.91,517.83,513.65,516.4,48410411
2023-01-18,MSFT,516.4,522.11,508.55,519.0,27424262
2023-01-19,MSFT,519.0,548.35,518.11,532.74,45345102
2023-01-20,MSFT,532.74,546.28,524.25,530.74,40145239
2023-01-23,MSFT,530.74,532.23,513.41,522.52,48502067
2023-01-24,MSFT,522.52,530.82,520.96,526.81,35567233
2023-01-25,MSFT,526.81,541.93,520.09,541.66,58798775
2023-01-26,MSFT,541.66,545.02,527.01,527.27,46774681
2023-01-27,MSFT,527.27,536.69,514.82,516.36,67238452
2023-01-30,MSFT,516.36,526.74,514.39,522.69,46788677
2023-01-31,MSFT,522.69,545.18,520.8,540.61,40945512
2023-02-01,MSFT,540.61,545.4,537.56,538.89,35258303
2023-02-02,MSFT,538.89,539.88,533.63,535.96,61829738
2023-02-03,MSFT,535.96,536.36,531.17,533.63,26529708
2023-02-06,MSFT,533.63,551.34,524.47,525.33,64650669
2023-02-07,MSFT,525.33,533.12,522.16,524.55,17743954
2023-02-08,MSFT,524.55,540.99,524.2,537.39,56597566
2023-02-09,MSFT,537.39,543.84,536.55,542.19,77012874
2023-02-10,MSFT,542.19,550.34,541.73,542.36,37391359
2023-02-13,MSFT,542.36,544.43,518.2,539.61,41902905
2023-02-14,MSFT,539.61,553.42,529.21,552.29,52300142
2023-02-15,MSFT,552.29,558.5,534.97,544.45,68035008
2023-02-16,MSFT,544.45,557.67,538.49,555.06,43296093
2023-02-17,MSFT,555.06,575.12,552.16,565.67,33282193
2023-02-20,MSFT,565.67,577.62,564.44,569.01,72089165
2023-02-21,MSFT,569.01,589.88,550.91,557.72,59283870
2023-02-22,MSFT,557.72,564.64,553.84,557.12,31865461
2023-02-23,MSFT,557.12,566.84,556.46,556.89,55457420
2023-02-24,MSFT,556.89,563.59,556.14,558.52,50200779
2023-02-27,MSFT,558.52,563.97,548.26,550.17,77715066
2023-02-28,MSFT,550.17,550.94,533.98,535.5,49550844
2023-03-01,MSFT,535.5,545.71,534.61,542.3,59560493
2023-03-02,MSFT,542.3,546.08,539.98,545.61,53925414
2023-03-03,MSFT,545.61,563.74,543.29,559.27,53407040
2023-03-06,MSFT,559.27,559.88,528.67,535.28,31456098
2023-03-07,MSFT,535.28,538.01,532.95,537.29,43612849
2023-03-08,MSFT,537.29,549.83,533.26,539.83,35440888
2023-03-09,MSFT,539.83,547.71,538.55,546.17,47709556
2023-03-10,MSFT,546.17,547.58,538.43,541.13,69783238
2023-03-13,MSFT,541.13,549.04,528.5,532.81,64507967
2023-03-14,MSFT,532.81,535.14,523.39,524.54,49448376
2023-03-15,MSFT,524.54,546.92,517.51,545.25,51917094
2023-03-16,MSFT,545.25,545.37,541.08,541.89,57710313
2023-03-17,MSFT,541.89,565.35,538.11,561.27,42097191
2023-03-20,MSFT,561.27,561.44,553.04,555.55,42940757
2023-03-21,MSFT,555.55,564.42,554.04,560.29,22435350
2023-03-22,MSFT,560.29,592.03,559.58,582.16,65712176
2023-03-23,MSFT,582.16,583.53,563.74,566.25,35236897
2023-03-24,MSFT,566.25,568.81,540.27,541.53,58169122
2023-03-27,MSFT,541.53,542.05,527.97,529.61,62553682
2023-03-28,MSFT,529.61,549.63,529.46,546.71,48502320
2023-03-29,MSFT,546.71,557.19,541.12,556.71,61056787
2023-03-30,MSFT,556.71,563.79,540.31,545.72,74084182
2023-03-31,MSFT,545.72,563.4,541.62,560.84,55972200
2023-04-03,MSFT,560.84,565.0,560.5,560.51,41582145
2023-04-04,MSFT,560.51,570.75,558.5,568.64,14812781
2023-04-05,MSFT,568.64,569.38,549.05,555.16,40669528
2023-04-06,MSFT,555.16,569.4,550.24,550.58,54026655
2023-04-07,MSFT,550.58,582.92,549.19,572.88,49296224
2023-04-10,MSFT,572.88,584.55,571.82,582.09,39273688
2023-04-11,MSFT,582.09,609.46,577.23,602.58,34697624
2023-04-12,MSFT,602.58,612.59,602.35,612.58,48872266
2023-04-13,MSFT,612.58,615.34,593.1,594.71,48681185
2023-04-14,MSFT,594.71,595.93,591.04,593.69,48713274
2023-04-17,MSFT,593.69,595.17,580.06,591.27,47377529
2023-04-18,MSFT,591.27,595.69,573.94,582.99,61454057
2023-04-19,MSFT,582.99,584.01,571.79,579.63,59996586
2023-04-20,MSFT,579.63,593.67,578.71,582.57,37414922
2023-04-21,MSFT,582.57,590.84,582.25,586.38,36858380
2023-04-24,MSFT,586.38,594.5,582.85,593.26,46954764
2023-04-25,MSFT,593.26,604.86,590.42,601.32,46025294
2023-04-26,MSFT,601.32,606.94,577.36,604.8,61973531
2023-04-27,MSFT,604.8,604.97,602.2,602.82,55560919
2023-04-28,MSFT,602.82,610.59,600.82,608.3,39478439
2023-05-01,MSFT,608.3,609.87,593.53,596.7,52631115
2023-05-02,MSFT,596.7,623.83,594.4,621.98,40157528
2023-05-03,MSFT,621.98,627.8,621.77,624.35,41947896
2023-05-04,MSFT,624.35,625.14,605.32,605.34,50513166
2023-05-05,MSFT,605.34,615.18,589.22,600.14,58675704
2023-05-08,MSFT,600.14,601.45,596.48,600.91,37398910
2023-05-09,MSFT,600.91,605.68,600.86,605.36,65666185
2023-05-10,MSFT,605.36,607.68,603.32,605.54,55136855
2023-05-11,MSFT,605.54,612.6,581.68,585.2,29654028
2023-05-12,MSFT,585.2,586.67,580.68,582.83,36706636
2023-05-15,MSFT,582.83,589.47,579.56,585.5,68779626
2023-05-16,MSFT,585.5,593.39,581.39,592.93,32118091
2023-05-17,MSFT,592.93,595.62,581.9,586.09,48643378
2023-05-18,MSFT,586.09,587.16,583.86,583.98,42847212
2023-05-19,MSFT,583.98,595.67,565.6,590.61,52041120
2023-05-22,MSFT,590.61,592.34,579.07,591.15,57678453
2023-05-23,MSFT,591.15,593.4,576.92,578.8,51810954
2023-05-24,MSFT,578.8,581.66,567.71,571.12,45998099
2023-05-25,MSFT,571.12,592.03,563.07,576.35,67465798
2023-05-26,MSFT,576.35,604.15,573.19,592.03,46087888
2023-05-29,MSFT,592.03,594.63,581.36,585.67,27037091
2023-05-30,MSFT,585.67,606.15,583.46,605.99,29019971
2023-05-31,MSFT,605.99,607.16,591.85,598.13,54855677
2023-06-01,MSFT,598.13,621.47,583.31,585.05,69468498
2023-06-02,MSFT,585.05,591.56,576.85,577.3,31763350
2023-06-05,MSFT,577.3,595.07,574.65,585.7,26971652
2023-06-06,MSFT,585.7,585.95,557.16,569.85,31613114
2023-06-07,MSFT,569.85,578.14,560.99,570.93,41409447
2023-06-08,MSFT,570.93,571.59,547.65,550.99,37185150
2023-06-09,MSFT,550.99,562.65,549.83,555.57,36167208
2023-06-12,MSFT,555.57,565.16,554.61,563.75,69426099
2023-06-13,MSFT,563.75,564.12,559.68,561.4,54871589
2023-06-14,MSFT,561.4,569.22,560.29,563.51,62785661
2023-06-15,MSFT,563.51,580.85,557.83,578.71,49535255
2023-06-16,MSFT,578.71,581.18,554.46,560.44,63513145
2023-06-19,MSFT,560.44,568.89,557.81,565.38,54410844
2023-06-20,MSFT,565.38,569.45,553.85,560.25,69655651
2023-06-21,MSFT,560.25,568.29,551.87,551.99,67949420
2023-06-22,MSFT,551.99,557.02,550.31,555.65,39605290
2023-06-23,MSFT,555.65,564.37,543.05,543.45,43977144
2023-06-26,MSFT,543.45,545.5,539.55,539.78,33178912
2023-06-27,MSFT,539.78,561.28,539.21,551.52,39176434
2023-06-28,MSFT,551.52,559.28,542.29,557.69,53165259
2023-06-29,MSFT,557.69,561.31,549.91,558.82,48792857
2023-06-30,MSFT,558.82,566.17,536.14,543.72,59407990
2023-07-03,MSFT,543.72,554.97,539.89,543.81,76922889
2023-07-04,MSFT,543.81,550.97,539.36,547.21,31285236
2023-07-05,MSFT,547.21,552.68,543.08,550.41,40548951
2023-07-06,MSFT,550.41,553.94,541.94,548.39,59027444
2023-07-07,MSFT,548.39,549.04,537.44,545.43,37212373
2023-07-10,MSFT,545.43,545.56,536.31,538.58,66154623
2023-07-11,MSFT,538.58,543.62,527.17,532.43,39206226
2023-07-12,MSFT,532.43,547.93,528.23,541.1,58477518
2023-07-13,MSFT,541.1,543.4,529.75,535.0,31707524
2023-07-14,MSFT,535.0,552.12,533.87,551.35,53761853
2023-07-17,MSFT,551.35,567.68,547.89,552.83,40526088
2023-07-18,MSFT,552.83,563.62,549.02,558.53,30386657
2023-07-19,MSFT,558.53,572.92,538.33,569.84,43615730
2023-07-20,MSFT,569.84,570.19,559.85,562.14,39182385
2023-07-21,MSFT,562.14,572.63,561.86,569.28,42325407
2023-07-24,MSFT,569.28,586.78,567.31,583.68,34951089
2023-07-25,MSFT,583.68,589.6,574.14,588.67,36002215
2023-07-26,MSFT,588.67,589.84,583.23,589.25,53750001
2023-07-27,MSFT,589.25,608.27,585.73,603.53,55661204
2023-07-28,MSFT,603.53,633.9,602.34,622.31,52687575
2023-07-31,MSFT,622.31,626.43,605.79,606.22,65136408
2023-08-01,MSFT,606.22,618.89,604.34,617.36,53166194
2023-08-02,MSFT,617.36,617.73,607.49,612.93,45123757
2023-08-03,MSFT,612.93,614.83,600.39,607.01,19035821
2023-08-04,MSFT,607.01,626.86,602.77,619.66,68678084
2023-08-07,MSFT,619.66,621.55,616.03,618.1,36881078
2023-08-08,MSFT,618.1,621.2,595.93,613.34,43872953
2023-08-09,MSFT,613.34,618.56,611.08,612.6,54609557
2023-08-10,MSFT,612.6,616.39,595.64,598.77,52478901
2023-08-11,MSFT,598.77,604.63,585.27,603.66,57035185
2023-08-14,MSFT,603.66,604.04,595.5,598.09,48007445
2023-08-15,MSFT,598.09,639.68,598.03,628.53,29091638
2023-08-16,MSFT,628.53,638.84,622.47,625.23,58127501
2023-08-17,MSFT,625.23,627.57,622.73,624.65,72611411
2023-08-18,MSFT,624.65,629.9,613.94,616.59,75696318
2023-08-21,MSFT,616.59,628.99,593.56,600.55,33118522
2023-08-22,MSFT,600.55,615.86,587.37,614.87,68248688
2023-08-23,MSFT,614.87,614.99,610.45,612.7,45206348
2023-08-24,MSFT,612.7,627.94,604.99,622.46,42764272
2023-08-25,MSFT,622.46,628.7,619.7,625.34,33030446
2023-08-28,MSFT,625.34,626.0,625.17,625.44,52613116
2023-08-29,MSFT,625.44,629.58,616.38,628.4,54575664
2023-08-30,MSFT,628.4,629.61,606.62,616.83,40331269
2023-08-31,MSFT,616.83,622.87,599.96,611.48,67840691
2023-09-01,MSFT,611.48,640.56,595.53,634.44,58747239
2023-09-04,MSFT,634.44,655.3,632.52,652.01,19361006
2023-09-05,MSFT,652.01,666.07,627.42,652.14,60412683
2023-09-06,MSFT,652.14,652.35,646.09,650.14,53173369
2023-09-07,MSFT,650.14,677.72,648.37,677.41,62565775
2023-09-08,MSFT,677.41,739.61,659.16,722.67,38884704
2023-09-11,MSFT,722.67,728.59,717.28,719.12,57030660
2023-09-12,MSFT,719.12,729.74,716.25,719.6,59666233
2023-09-13,MSFT,719.6,723.14,709.13,715.03,48550241
2023-09-14,MSFT,715.03,735.41,705.09,712.59,46168709
2023-09-15,MSFT,712.59,713.71,711.24,712.28,63404077
2023-09-18,MSFT,712.28,750.05,709.3,735.48,55169465
